frame_id,strategy,block_id,class_id,confidence,x1,y1,x2,y2
1,spatial_dsl_selected_blocks,r1c0,2,0.4570,0.15,969.46,113.90,1093.01
1,spatial_dsl_selected_blocks,r1c0,2,0.4523,478.24,885.91,662.57,1014.09
1,spatial_dsl_selected_blocks,r1c0,2,0.4337,363.94,1329.63,683.20,1440.00
1,spatial_dsl_selected_blocks,r1c0,2,0.3333,1029.90,843.65,1200.00,938.93
1,spatial_dsl_selected_blocks,r1c1,2,0.5729,1280.09,1179.89,1570.61,1342.93
1,spatial_dsl_selected_blocks,r1c1,2,0.5727,2285.44,950.74,2506.19,1060.25
1,spatial_dsl_selected_blocks,r1c1,2,0.5185,1625.28,1108.97,1851.04,1240.21
1,spatial_dsl_selected_blocks,r1c1,2,0.5181,1444.69,973.26,1681.25,1104.76
1,spatial_dsl_selected_blocks,r1c1,2,0.4239,2488.58,1216.64,2559.00,1325.97
1,spatial_dsl_selected_blocks,r1c1,7,0.3944,1445.35,971.14,1681.37,1102.37
1,spatial_dsl_selected_blocks,r1c1,2,0.3825,1280.49,1035.22,1366.05,1157.02
1,spatial_dsl_selected_blocks,r1c1,7,0.3705,1624.01,1106.94,1849.51,1235.62
1,spatial_dsl_selected_blocks,r1c1,2,0.3558,1830.99,837.68,1954.37,935.79
1,spatial_dsl_selected_blocks,r1c1,7,0.3539,2196.11,821.55,2313.81,924.08
1,spatial_dsl_selected_blocks,r1c1,7,0.3249,2287.49,948.11,2505.70,1063.28
1,spatial_dsl_selected_blocks,r1c1,2,0.3232,1739.59,858.31,1843.53,944.50
1,spatial_dsl_selected_blocks,r1c1,7,0.2879,1280.36,1037.05,1367.40,1159.02
1,spatial_dsl_selected_blocks,r1c1,7,0.2857,2369.68,826.76,2457.22,918.28
1,spatial_dsl_selected_blocks,r1c1,7,0.2623,1281.83,852.21,1449.76,954.12
1,spatial_dsl_selected_blocks,r1c2,2,0.8630,2560.00,1194.58,2833.52,1368.13
1,spatial_dsl_selected_blocks,r1c2,2,0.8560,3177.18,1154.32,3635.80,1359.03
1,spatial_dsl_selected_blocks,r1c2,2,0.7940,3208.81,957.01,3487.57,1064.39
1,spatial_dsl_selected_blocks,r1c2,2,0.6075,3683.98,948.50,3823.15,1064.08
1,spatial_dsl_selected_blocks,r1c2,2,0.5919,3624.24,784.85,3770.07,877.35
1,spatial_dsl_selected_blocks,r1c2,2,0.5569,3720.03,1058.68,3839.35,1234.49
1,spatial_dsl_selected_blocks,r1c2,2,0.3844,2560.05,819.52,2620.71,920.14
1,spatial_dsl_selected_blocks,r1c2,2,0.3001,3547.97,720.00,3676.32,790.46
1,spatial_dsl_selected_blocks,r1c2,7,0.2828,2560.20,819.03,2621.46,922.41
2,full_frame_reference,full,2,0.8338,3171.59,1153.79,3634.57,1355.43
2,full_frame_reference,full,2,0.7654,2454.96,1457.48,3045.67,1807.83
2,full_frame_reference,full,2,0.7629,1427.85,1539.41,1929.42,1886.23
2,full_frame_reference,full,2,0.6666,3562.40,1414.46,3838.50,1741.98
2,full_frame_reference,full,2,0.6584,2478.58,1197.63,2830.99,1376.55
2,full_frame_reference,full,2,0.6314,792.92,1103.23,1034.79,1255.17
2,full_frame_reference,full,7,0.6181,405.27,1793.89,1099.66,2154.58
2,full_frame_reference,full,2,0.5409,1265.61,1189.26,1567.38,1351.10
2,full_frame_reference,full,2,0.4740,3202.51,954.37,3483.89,1069.36
2,full_frame_reference,full,2,0.4724,1610.25,1099.78,1839.87,1253.55
2,full_frame_reference,full,2,0.4656,1143.05,1042.27,1361.31,1173.74
2,full_frame_reference,full,2,0.4207,349.08,1328.33,702.10,1572.99
2,full_frame_reference,full,0,0.4156,722.66,1292.81,792.92,1452.06
2,full_frame_reference,full,7,0.4123,347.23,1330.06,706.44,1574.66
2,full_frame_reference,full,2,0.3733,1444.38,974.75,1686.73,1102.98
2,full_frame_reference,full,2,0.3727,0.63,1518.55,73.05,1706.45
2,full_frame_reference,full,2,0.3492,469.55,889.05,656.88,1018.91
2,full_frame_reference,full,2,0.3342,1255.19,856.36,1449.11,969.84
2,full_frame_reference,full,2,0.3304,737.71,868.55,910.99,982.68
2,full_frame_reference,full,2,0.3063,3672.97,952.80,3824.46,1069.10
2,full_frame_reference,full,2,0.3013,871.66,914.93,1045.39,1032.16
2,full_frame_reference,full,2,0.2827,0.00,989.67,223.93,1153.94
2,full_frame_reference,full,2,0.2699,2282.51,955.98,2498.88,1060.24
2,full_frame_reference,full,2,0.2692,1735.21,865.12,1838.12,945.49
2,uniform_tiled_all_blocks,r0c0,6,0.3715,5.16,475.00,1265.21,720.00
2,uniform_tiled_all_blocks,r0c1,2,0.3961,1838.57,661.30,1971.31,719.22
2,uniform_tiled_all_blocks,r0c1,2,0.2586,1987.32,643.16,2081.99,708.64
2,uniform_tiled_all_blocks,r0c2,2,0.5474,3653.89,641.18,3746.06,696.47
2,uniform_tiled_all_blocks,r0c2,2,0.5112,2834.59,647.41,3023.28,716.62
2,uniform_tiled_all_blocks,r0c2,2,0.5054,3648.95,640.03,3748.69,714.13
2,uniform_tiled_all_blocks,r0c2,7,0.2781,3231.94,623.78,3314.77,703.34
2,uniform_tiled_all_blocks,r1c0,2,0.8351,795.23,1088.47,1033.73,1253.13
2,uniform_tiled_all_blocks,r1c0,2,0.6698,1139.81,1029.28,1279.26,1177.48
2,uniform_tiled_all_blocks,r1c0,2,0.5563,865.51,909.19,1043.26,1025.39
2,uniform_tiled_all_blocks,r1c0,0,0.4924,723.63,1288.70,790.27,1438.73
2,uniform_tiled_all_blocks,r1c0,2,0.4861,0.18,970.65,107.98,1090.78
2,uniform_tiled_all_blocks,r1c0,2,0.4827,30.24,1023.54,226.67,1154.04
2,uniform_tiled_all_blocks,r1c0,2,0.4682,360.82,1330.84,678.24,1440.00
2,uniform_tiled_all_blocks,r1c0,2,0.4202,1023.75,834.24,1189.85,940.74
2,uniform_tiled_all_blocks,r1c0,2,0.3945,0.29,1243.65,170.71,1425.21
2,uniform_tiled_all_blocks,r1c0,2,0.3934,743.34,863.34,909.18,974.22
2,uniform_tiled_all_blocks,r1c0,2,0.3884,467.04,887.35,653.91,1020.37
2,uniform_tiled_all_blocks,r1c1,2,0.6412,1620.76,1109.45,1845.95,1238.90
2,uniform_tiled_all_blocks,r1c1,2,0.5638,1280.45,1178.47,1567.84,1343.34
2,uniform_tiled_all_blocks,r1c1,2,0.5416,2281.74,950.80,2504.34,1058.53
2,uniform_tiled_all_blocks,r1c1,2,0.4879,2484.93,1216.20,2558.89,1321.65
2,uniform_tiled_all_blocks,r1c1,2,0.4830,1441.91,976.31,1675.76,1104.47
2,uniform_tiled_all_blocks,r1c1,2,0.4103,1280.33,1046.32,1361.31,1159.12
2,uniform_tiled_all_blocks,r1c1,7,0.3849,1443.34,970.54,1677.17,1104.88
2,uniform_tiled_all_blocks,r1c1,7,0.3337,2187.34,824.28,2310.03,920.66
2,uniform_tiled_all_blocks,r1c1,7,0.2990,2285.19,948.84,2503.86,1061.53
2,uniform_tiled_all_blocks,r1c1,2,0.2921,1823.90,837.40,1948.21,934.43
2,uniform_tiled_all_blocks,r1c1,2,0.2755,1736.03,851.66,1839.74,943.29
2,uniform_tiled_all_blocks,r1c1,7,0.2731,1280.00,853.31,1442.10,954.85
2,uniform_tiled_all_blocks,r1c1,7,0.2526,2502.18,820.20,2558.96,926.37
2,uniform_tiled_all_blocks,r1c2,2,0.8653,2560.00,1195.24,2829.78,1365.96
2,uniform_tiled_all_blocks,r1c2,2,0.8283,3173.38,1153.93,3628.10,1359.52
2,uniform_tiled_all_blocks,r1c2,2,0.7798,3209.86,958.17,3484.94,1061.97
2,uniform_tiled_all_blocks,r1c2,2,0.5462,3679.46,950.82,3817.07,1062.74
2,uniform_tiled_all_blocks,r1c2,2,0.5448,3615.48,783.61,3765.18,876.88
2,uniform_tiled_all_blocks,r1c2,2,0.5250,3717.15,1065.51,3839.37,1241.37
2,uniform_tiled_all_blocks,r1c2,7,0.3862,2560.36,817.84,2613.03,924.25
2,uniform_tiled_all_blocks,r1c2,2,0.2892,2560.12,818.38,2616.78,922.47
2,uniform_tiled_all_blocks,r1c2,2,0.2662,3737.58,798.45,3838.89,919.60
2,uniform_tiled_all_blocks,r2c0,7,0.5909,421.01,1796.01,1101.81,2152.97
2,uniform_tiled_all_blocks,r2c0,2,0.5763,368.68,1440.00,694.97,1573.48
2,uniform_tiled_all_blocks,r2c0,2,0.3176,0.15,1513.15,74.30,1703.88
2,uniform_tiled_all_blocks,r2c1,2,0.8520,1439.16,1542.48,1928.48,1864.91
2,uniform_tiled_all_blocks,r2c1,2,0.5703,2461.72,1496.16,2558.93,1694.99
2,uniform_tiled_all_blocks,r2c1,2,0.3632,1282.14,2028.11,1687.33,2160.00
2,uniform_tiled_all_blocks,r2c2,2,0.8502,3564.26,1440.00,3838.76,1736.25
2,uniform_tiled_all_blocks,r2c2,2,0.8352,2560.79,1441.95,3048.86,1791.73
2,spatial_dsl_selected_blocks,r0c2,2,0.5477,3653.90,641.17,3746.07,696.52
2,spatial_dsl_selected_blocks,r0c2,2,0.5115,2834.58,647.41,3023.28,716.62
2,spatial_dsl_selected_blocks,r0c2,2,0.5056,3648.96,640.02,3748.69,714.14
2,spatial_dsl_selected_blocks,r0c2,7,0.2783,3231.94,623.78,3314.78,703.35
2,spatial_dsl_selected_blocks,r1c0,2,0.8351,795.23,1088.45,1033.73,1253.12
2,spatial_dsl_selected_blocks,r1c0,2,0.6698,1139.81,1029.29,1279.26,1177.48
2,spatial_dsl_selected_blocks,r1c0,2,0.5558,865.51,909.19,1043.27,1025.39
2,spatial_dsl_selected_blocks,r1c0,0,0.4920,723.62,1288.69,790.27,1438.73
2,spatial_dsl_selected_blocks,r1c0,2,0.4866,0.18,970.65,107.98,1090.79
2,spatial_dsl_selected_blocks,r1c0,2,0.4832,30.25,1023.54,226.67,1154.04
2,spatial_dsl_selected_blocks,r1c0,2,0.4682,360.82,1330.84,678.22,1440.00
2,spatial_dsl_selected_blocks,r1c0,2,0.4203,1023.75,834.24,1189.87,940.74
2,spatial_dsl_selected_blocks,r1c0,2,0.3945,0.29,1243.65,170.73,1425.25
2,spatial_dsl_selected_blocks,r1c0,2,0.3930,743.35,863.33,909.18,974.23
2,spatial_dsl_selected_blocks,r1c0,2,0.3891,467.03,887.35,653.90,1020.37
2,spatial_dsl_selected_blocks,r1c1,2,0.6413,1620.76,1109.44,1845.94,1238.91
2,spatial_dsl_selected_blocks,r1c1,2,0.5637,1280.45,1178.48,1567.84,1343.34
2,spatial_dsl_selected_blocks,r1c1,2,0.5412,2281.73,950.80,2504.34,1058.52
2,spatial_dsl_selected_blocks,r1c1,2,0.4882,2484.93,1216.19,2558.89,1321.65
2,spatial_dsl_selected_blocks,r1c1,2,0.4840,1441.92,976.32,1675.75,1104.47
2,spatial_dsl_selected_blocks,r1c1,2,0.4095,1280.33,1046.32,1361.32,1159.12
2,spatial_dsl_selected_blocks,r1c1,7,0.3854,1443.34,970.54,1677.16,1104.88
2,spatial_dsl_selected_blocks,r1c1,7,0.3333,2187.43,824.28,2310.03,920.65
2,spatial_dsl_selected_blocks,r1c1,7,0.2991,2285.18,948.83,2503.87,1061.52
2,spatial_dsl_selected_blocks,r1c1,2,0.2922,1823.89,837.41,1948.22,934.44
2,spatial_dsl_selected_blocks,r1c1,2,0.2755,1736.02,851.66,1839.74,943.28
2,spatial_dsl_selected_blocks,r1c1,7,0.2727,1280.00,853.30,1442.09,954.85
2,spatial_dsl_selected_blocks,r1c1,7,0.2524,2502.18,820.20,2558.96,926.36
2,spatial_dsl_selected_blocks,r1c2,2,0.8653,2560.00,1195.25,2829.79,1365.97
2,spatial_dsl_selected_blocks,r1c2,2,0.8284,3173.41,1153.94,3628.11,1359.50
2,spatial_dsl_selected_blocks,r1c2,2,0.7799,3209.85,958.18,3484.94,1061.96
2,spatial_dsl_selected_blocks,r1c2,2,0.5467,3679.46,950.82,3817.06,1062.74
2,spatial_dsl_selected_blocks,r1c2,2,0.5448,3615.49,783.61,3765.17,876.88
2,spatial_dsl_selected_blocks,r1c2,2,0.5247,3717.14,1065.53,3839.37,1241.37
2,spatial_dsl_selected_blocks,r1c2,7,0.3866,2560.36,817.84,2613.04,924.25
2,spatial_dsl_selected_blocks,r1c2,2,0.2900,2560.12,818.38,2616.78,922.47
2,spatial_dsl_selected_blocks,r1c2,2,0.2659,3737.57,798.45,3838.89,919.61
3,full_frame_reference,full,2,0.8575,3163.39,1152.69,3624.22,1352.07
3,full_frame_reference,full,2,0.8064,2453.48,1486.14,3042.35,1811.57
3,full_frame_reference,full,2,0.8023,1431.78,1537.93,1922.77,1872.98
3,full_frame_reference,full,2,0.7083,2468.87,1199.63,2827.32,1389.20
3,full_frame_reference,full,2,0.6407,789.11,1102.66,1029.38,1258.25
3,full_frame_reference,full,2,0.6220,3552.74,1417.55,3838.23,1745.77
3,full_frame_reference,full,7,0.6074,410.50,1795.37,1103.37,2155.53
3,full_frame_reference,full,2,0.5423,1267.15,1189.73,1562.16,1348.02
3,full_frame_reference,full,2,0.4766,1136.89,1042.50,1356.69,1175.52
3,full_frame_reference,full,2,0.4504,3202.72,953.82,3481.40,1068.86
3,full_frame_reference,full,2,0.4499,347.31,1327.68,706.74,1577.71
3,full_frame_reference,full,2,0.3948,3667.22,949.44,3816.97,1069.17
3,full_frame_reference,full,7,0.3748,345.03,1328.63,703.75,1578.81
3,full_frame_reference,full,2,0.3644,460.13,889.51,652.71,1017.53
3,full_frame_reference,full,2,0.3531,1731.21,864.22,1837.59,944.18
3,full_frame_reference,full,2,0.3371,737.97,868.42,905.71,985.00
3,full_frame_reference,full,2,0.3369,0.19,1548.74,65.03,1702.83
3,full_frame_reference,full,2,0.3311,1609.18,1098.56,1841.49,1253.62
3,full_frame_reference,full,2,0.3274,1440.74,975.11,1682.98,1104.90
3,full_frame_reference,full,2,0.3087,2.66,1020.36,220.82,1156.31
3,full_frame_reference,full,2,0.3080,1251.23,854.96,1438.78,968.30
3,full_frame_reference,full,7,0.3056,0.78,1112.00,164.41,1440.98
3,full_frame_reference,full,2,0.2849,2278.62,954.25,2494.66,1061.46
3,full_frame_reference,full,2,0.2655,3207.12,950.07,3386.64,1055.69
3,full_frame_reference,full,2,0.2630,0.35,1120.30,161.46,1438.39
3,uniform_tiled_all_blocks,r0c0,6,0.3678,5.00,518.09,1261.50,720.00
3,uniform_tiled_all_blocks,r0c0,6,0.2707,5.69,420.09,1263.28,720.00
3,uniform_tiled_all_blocks,r0c1,2,0.4059,2209.78,680.72,2335.00,717.02
3,uniform_tiled_all_blocks,r0c1,2,0.3962,1835.82,661.54,1955.52,719.30
3,uniform_tiled_all_blocks,r0c2,2,0.5142,3651.30,641.16,3738.51,689.19
3,uniform_tiled_all_blocks,r0c2,2,0.4910,3650.36,639.98,3740.96,707.32
3,uniform_tiled_all_blocks,r0c2,2,0.4839,2835.18,648.65,3019.11,716.37
3,uniform_tiled_all_blocks,r0c2,2,0.3242,3621.88,639.96,3743.21,717.01
3,uniform_tiled_all_blocks,r0c2,7,0.3181,3226.99,623.29,3309.15,704.06
3,uniform_tiled_all_blocks,r0c2,2,0.2773,2594.49,626.80,2656.33,699.53
3,uniform_tiled_all_blocks,r0c2,2,0.2539,3792.44,641.88,3839.05,711.46
3,uniform_tiled_all_blocks,r1c0,2,0.8442,790.53,1088.65,1030.13,1253.33
3,uniform_tiled_all_blocks,r1c0,0,0.7199,717.13,1287.30,786.90,1437.10
3,uniform_tiled_all_blocks,r1c0,2,0.7066,1136.99,1030.15,1278.83,1176.26
3,uniform_tiled_all_blocks,r1c0,2,0.5773,863.51,909.60,1037.62,1028.95
3,uniform_tiled_all_blocks,r1c0,2,0.5521,24.42,1022.70,220.64,1156.05
3,uniform_tiled_all_blocks,r1c0,2,0.5316,463.26,887.05,647.92,1019.64
3,uniform_tiled_all_blocks,r1c0,2,0.4799,357.87,1331.11,674.13,1440.00
3,uniform_tiled_all_blocks,r1c0,2,0.4423,0.22,967.64,100.55,1087.33
3,uniform_tiled_all_blocks,r1c0,2,0.4336,1021.36,839.43,1186.26,940.07
3,uniform_tiled_all_blocks,r1c0,2,0.3600,740.26,866.86,904.52,975.05
3,uniform_tiled_all_blocks,r1c0,2,0.2855,128.68,943.30,327.93,1076.34
3,uniform_tiled_all_blocks,r1c0,2,0.2787,0.59,1240.15,165.92,1430.97
3,uniform_tiled_all_blocks,r1c1,2,0.6650,1613.61,1112.87,1840.60,1239.71
3,uniform_tiled_all_blocks,r1c1,2,0.6279,1280.51,1179.90,1563.01,1343.74
3,uniform_tiled_all_blocks,r1c1,2,0.5606,1440.68,977.31,1674.79,1105.73
3,uniform_tiled_all_blocks,r1c1,2,0.4743,2279.37,951.69,2503.07,1060.23
3,uniform_tiled_all_blocks,r1c1,2,0.4444,2482.68,1215.71,2558.84,1324.65
3,uniform_tiled_all_blocks,r1c1,7,0.3758,1439.68,970.74,1676.21,1107.27
3,uniform_tiled_all_blocks,r1c1,7,0.3621,1449.07,812.15,1582.99,951.00
3,uniform_tiled_all_blocks,r1c1,2,0.3554,1280.35,1053.33,1356.78,1159.52
3,uniform_tiled_all_blocks,r1c1,7,0.3293,1280.28,853.48,1440.43,955.52
3,uniform_tiled_all_blocks,r1c1,7,0.3175,2193.26,825.58,2305.16,921.16
3,uniform_tiled_all_blocks,r1c1,2,0.2842,1822.05,837.18,1941.19,938.82
3,uniform_tiled_all_blocks,r1c2,2,0.8711,2560.44,1194.70,2824.94,1366.61
3,uniform_tiled_all_blocks,r1c2,2,0.8396,3170.23,1151.97,3622.00,1362.37
3,uniform_tiled_all_blocks,r1c2,2,0.7567,3206.82,954.51,3484.63,1061.99
3,uniform_tiled_all_blocks,r1c2,2,0.6477,3715.64,1066.15,3839.36,1242.75
3,uniform_tiled_all_blocks,r1c2,2,0.6150,3606.30,784.40,3757.27,876.27
3,uniform_tiled_all_blocks,r1c2,2,0.5889,3669.42,953.70,3811.33,1065.06
3,uniform_tiled_all_blocks,r1c2,7,0.3720,2560.22,818.17,2607.10,922.61
3,uniform_tiled_all_blocks,r1c2,2,0.2942,2560.07,817.86,2611.65,921.05
3,uniform_tiled_all_blocks,r2c0,7,0.6824,419.83,1797.69,1097.69,2154.68
3,uniform_tiled_all_blocks,r2c0,7,0.4395,366.47,1440.00,688.75,1573.85
3,uniform_tiled_all_blocks,r2c0,2,0.2525,371.72,1440.00,691.21,1572.46
3,uniform_tiled_all_blocks,r2c1,2,0.8753,1435.34,1542.18,1925.35,1865.23
3,uniform_tiled_all_blocks,r2c1,2,0.6553,2456.55,1493.72,2558.94,1691.90
3,uniform_tiled_all_blocks,r2c1,2,0.3013,1281.48,2025.42,1677.37,2160.00
3,uniform_tiled_all_blocks,r2c2,2,0.8492,3552.19,1440.00,3839.11,1738.24
3,uniform_tiled_all_blocks,r2c2,2,0.8464,2560.74,1447.20,3042.46,1794.68
3,spatial_dsl_selected_blocks,r0c2,2,0.5140,3651.31,641.15,3738.52,689.20
3,spatial_dsl_selected_blocks,r0c2,2,0.4906,3650.36,639.97,3740.97,707.34
3,spatial_dsl_selected_blocks,r0c2,2,0.4837,2835.08,648.64,3019.12,716.37
3,spatial_dsl_selected_blocks,r0c2,2,0.3244,3621.89,639.95,3743.22,717.02
3,spatial_dsl_selected_blocks,r0c2,7,0.3176,3226.99,623.29,3309.16,704.05
3,spatial_dsl_selected_blocks,r0c2,2,0.2771,2594.50,626.80,2656.33,699.53
3,spatial_dsl_selected_blocks,r0c2,2,0.2550,3792.43,641.89,3839.05,711.46
3,spatial_dsl_selected_blocks,r1c0,2,0.8443,790.53,1088.63,1030.14,1253.34
3,spatial_dsl_selected_blocks,r1c0,0,0.7203,717.14,1287.29,786.91,1437.11
3,spatial_dsl_selected_blocks,r1c0,2,0.7067,1136.99,1030.16,1278.83,1176.26
3,spatial_dsl_selected_blocks,r1c0,2,0.5778,863.52,909.60,1037.60,1028.93
3,spatial_dsl_selected_blocks,r1c0,2,0.5513,24.43,1022.70,220.64,1156.05
3,spatial_dsl_selected_blocks,r1c0,2,0.5317,463.26,887.05,647.91,1019.64
3,spatial_dsl_selected_blocks,r1c0,2,0.4800,357.86,1331.10,674.14,1440.00
3,spatial_dsl_selected_blocks,r1c0,2,0.4421,0.22,967.64,100.55,1087.34
3,spatial_dsl_selected_blocks,r1c0,2,0.4330,1021.36,839.42,1186.27,940.06
3,spatial_dsl_selected_blocks,r1c0,2,0.3608,740.25,866.86,904.54,975.02
3,spatial_dsl_selected_blocks,r1c0,2,0.2859,128.69,943.31,327.92,1076.33
3,spatial_dsl_selected_blocks,r1c0,2,0.2796,0.59,1240.15,165.92,1430.95
